曜日,層,行動,時刻(時間:分),行為者率(%)
日曜日,国民全体,起床在宅,6:15,23.6
日曜日,国民全体,起床在宅,6:30,31.9
日曜日,国民全体,起床在宅,6:45,32.6
日曜日,国民全体,起床在宅,7:00,43.7
日曜日,国民全体,起床在宅,7:15,44.7
日曜日,国民全体,起床在宅,7:30,50.5
日曜日,国民全体,起床在宅,7:45,51.0
日曜日,国民全体,起床在宅,8:00,56.3
日曜日,国民全体,起床在宅,8:15,55.6
日曜日,国民全体,起床在宅,8:30,57.2
日曜日,国民全体,起床在宅,8:45,56.8
日曜日,国民全体,起床在宅,9:00,55.9
日曜日,国民全体,起床在宅,9:15,55.8
日曜日,国民全体,起床在宅,9:30,53.6
日曜日,国民全体,起床在宅,9:45,52.9
日曜日,国民全体,起床在宅,10:00,49.6
日曜日,国民全体,起床在宅,10:15,49.0
日曜日,国民全体,起床在宅,10:30,48.1
日曜日,国民全体,起床在宅,10:45,48.0
日曜日,国民全体,起床在宅,11:00,46.8
日曜日,国民全体,起床在宅,11:15,47.3
日曜日,国民全体,起床在宅,11:30,47.9
日曜日,国民全体,起床在宅,11:45,48.3
日曜日,国民全体,起床在宅,12:00,52.1
日曜日,国民全体,起床在宅,12:15,52.0
日曜日,国民全体,起床在宅,12:30,52.2
日曜日,国民全体,起床在宅,12:45,51.8
日曜日,国民全体,起床在宅,13:00,50.3
日曜日,国民全体,起床在宅,13:15,50.0
日曜日,国民全体,起床在宅,13:30,48.1
日曜日,国民全体,起床在宅,13:45,48.1
日曜日,国民全体,起床在宅,14:00,45.3
日曜日,国民全体,起床在宅,14:15,45.3
日曜日,国民全体,起床在宅,14:30,45.7
日曜日,国民全体,起床在宅,14:45,45.8
日曜日,国民全体,起床在宅,15:00,46.1
日曜日,国民全体,起床在宅,15:15,46.7
日曜日,国民全体,起床在宅,15:30,48.2
日曜日,国民全体,起床在宅,15:45,48.6
日曜日,国民全体,起床在宅,16:00,49.3
日曜日,国民全体,起床在宅,16:15,49.8
日曜日,国民全体,起床在宅,16:30,52.0
日曜日,国民全体,起床在宅,16:45,52.5
日曜日,国民全体,起床在宅,17:00,57.0
日曜日,国民全体,起床在宅,17:15,58.0
日曜日,国民全体,起床在宅,17:30,60.5
日曜日,国民全体,起床在宅,17:45,61.5
日曜日,国民全体,起床在宅,18:00,66.2
日曜日,国民全体,起床在宅,18:15,66.7
日曜日,国民全体,起床在宅,18:30,69.4
日曜日,国民全体,起床在宅,18:45,69.7
日曜日,国民全体,起床在宅,19:00,72.9
日曜日,国民全体,起床在宅,19:15,73.1
日曜日,国民全体,起床在宅,19:30,74.8
日曜日,国民全体,起床在宅,19:45,75.2
日曜日,国民全体,起床在宅,20:00,76.1
日曜日,国民全体,起床在宅,20:15,76.5
日曜日,国民全体,起床在宅,20:30,77.2
日曜日,国民全体,起床在宅,20:45,77.2
日曜日,国民全体,起床在宅,21:00,74.0
日曜日,国民全体,起床在宅,21:15,73.9
日曜日,国民全体,起床在宅,21:30,71.0
日曜日,国民全体,起床在宅,21:45,70.5
日曜日,国民全体,起床在宅,22:00,59.4
日曜日,国民全体,起床在宅,22:15,59.1
日曜日,国民全体,起床在宅,22:30,51.2
日曜日,国民全体,起床在宅,22:45,50.4
日曜日,国民全体,起床在宅,23:00,35.5
日曜日,国民全体,起床在宅,23:15,34.3
日曜日,国民全体,起床在宅,23:30,26.0
日曜日,国民全体,起床在宅,23:45,24.4
日曜日,国民全体,テレビ（自宅内）,0:00,1.8
日曜日,国民全体,テレビ（自宅内）,0:15,1.9
日曜日,国民全体,テレビ（自宅内）,0:30,1.5
日曜日,国民全体,テレビ（自宅内）,0:45,1.4
日曜日,国民全体,テレビ（自宅内）,1:00,0.9
日曜日,国民全体,テレビ（自宅内）,1:15,0.9
日曜日,国民全体,テレビ（自宅内）,1:30,0.5
日曜日,国民全体,テレビ（自宅内）,1:45,0.4
日曜日,国民全体,テレビ（自宅内）,2:00,0.3
日曜日,国民全体,テレビ（自宅内）,2:15,0.2
日曜日,国民全体,テレビ（自宅内）,2:30,0.3
日曜日,国民全体,テレビ（自宅内）,2:45,0.2
日曜日,国民全体,テレビ（自宅内）,3:00,0.1
日曜日,国民全体,テレビ（自宅内）,3:15,0.1
日曜日,国民全体,テレビ（自宅内）,3:30,0.1
日曜日,国民全体,テレビ（自宅内）,3:45,0.1
日曜日,国民全体,テレビ（自宅内）,4:00,0.4
日曜日,国民全体,テレビ（自宅内）,4:15,0.4
日曜日,国民全体,テレビ（自宅内）,4:30,0.4
日曜日,国民全体,テレビ（自宅内）,4:45,0.4
日曜日,国民全体,テレビ（自宅内）,5:00,1.0
日曜日,国民全体,テレビ（自宅内）,5:15,1.2
日曜日,国民全体,テレビ（自宅内）,5:30,2.2
日曜日,国民全体,テレビ（自宅内）,5:45,2.5
日曜日,国民全体,テレビ（自宅内）,6:00,5.4
日曜日,国民全体,テレビ（自宅内）,6:15,6.2
日曜日,国民全体,テレビ（自宅内）,6:30,8.3
日曜日,国民全体,テレビ（自宅内）,6:45,8.4
日曜日,国民全体,テレビ（自宅内）,7:00,11.4
日曜日,国民全体,テレビ（自宅内）,7:15,12.0
日曜日,国民全体,テレビ（自宅内）,7:30,15.0
日曜日,国民全体,テレビ（自宅内）,7:45,15.8
日曜日,国民全体,テレビ（自宅内）,8:00,18.6
日曜日,国民全体,テレビ（自宅内）,8:15,18.3
日曜日,国民全体,テレビ（自宅内）,8:30,17.8
日曜日,国民全体,テレビ（自宅内）,8:45,18.1
日曜日,国民全体,テレビ（自宅内）,9:00,16.5
日曜日,国民全体,テレビ（自宅内）,9:15,16.7
日曜日,国民全体,テレビ（自宅内）,9:30,15.1
日曜日,国民全体,テレビ（自宅内）,9:45,15.0
日曜日,国民全体,テレビ（自宅内）,10:00,12.5
日曜日,国民全体,テレビ（自宅内）,10:15,12.1
日曜日,国民全体,テレビ（自宅内）,10:30,12.1
日曜日,国民全体,テレビ（自宅内）,10:45,12.1
日曜日,国民全体,テレビ（自宅内）,11:00,11.4
日曜日,国民全体,テレビ（自宅内）,11:15,11.3
日曜日,国民全体,テレビ（自宅内）,11:30,12.0
日曜日,国民全体,テレビ（自宅内）,11:45,12.1
日曜日,国民全体,テレビ（自宅内）,12:00,15.3
日曜日,国民全体,テレビ（自宅内）,12:15,15.9
日曜日,国民全体,テレビ（自宅内）,12:30,17.6
日曜日,国民全体,テレビ（自宅内）,12:45,17.6
日曜日,国民全体,テレビ（自宅内）,13:00,15.9
日曜日,国民全体,テレビ（自宅内）,13:15,15.9
日曜日,国民全体,テレビ（自宅内）,13:30,15.2
日曜日,国民全体,テレビ（自宅内）,13:45,15.3
日曜日,国民全体,テレビ（自宅内）,14:00,13.1
日曜日,国民全体,テレビ（自宅内）,14:15,12.7
日曜日,国民全体,テレビ（自宅内）,14:30,12.9
日曜日,国民全体,テレビ（自宅内）,14:45,13.0
日曜日,国民全体,テレビ（自宅内）,15:00,13.6
日曜日,国民全体,テレビ（自宅内）,15:15,13.6
日曜日,国民全体,テレビ（自宅内）,15:30,13.5
日曜日,国民全体,テレビ（自宅内）,15:45,13.6
日曜日,国民全体,テレビ（自宅内）,16:00,12.2
日曜日,国民全体,テレビ（自宅内）,16:15,12.3
日曜日,国民全体,テレビ（自宅内）,16:30,12.2
日曜日,国民全体,テレビ（自宅内）,16:45,12.3
日曜日,国民全体,テレビ（自宅内）,17:00,14.0
日曜日,国民全体,テレビ（自宅内）,17:15,14.3
日曜日,国民全体,テレビ（自宅内）,17:30,15.6
日曜日,国民全体,テレビ（自宅内）,17:45,16.0
日曜日,国民全体,テレビ（自宅内）,18:00,19.7
日曜日,国民全体,テレビ（自宅内）,18:15,20.2
日曜日,国民全体,テレビ（自宅内）,18:30,23.7
日曜日,国民全体,テレビ（自宅内）,18:45,24.3
日曜日,国民全体,テレビ（自宅内）,19:00,31.2
日曜日,国民全体,テレビ（自宅内）,19:15,31.8
日曜日,国民全体,テレビ（自宅内）,19:30,33.9
日曜日,国民全体,テレビ（自宅内）,19:45,34.8
日曜日,国民全体,テレビ（自宅内）,20:00,38.6
日曜日,国民全体,テレビ（自宅内）,20:15,39.2
日曜日,国民全体,テレビ（自宅内）,20:30,39.6
日曜日,国民全体,テレビ（自宅内）,20:45,39.1
日曜日,国民全体,テレビ（自宅内）,21:00,34.3
日曜日,国民全体,テレビ（自宅内）,21:15,34.3
日曜日,国民全体,テレビ（自宅内）,21:30,32.0
日曜日,国民全体,テレビ（自宅内）,21:45,31.6
日曜日,国民全体,テレビ（自宅内）,22:00,20.6
日曜日,国民全体,テレビ（自宅内）,22:15,20.1
日曜日,国民全体,テレビ（自宅内）,22:30,16.9
日曜日,国民全体,テレビ（自宅内）,22:45,16.4
日曜日,国民全体,テレビ（自宅内）,23:00,9.1
日曜日,国民全体,テレビ（自宅内）,23:15,8.7
日曜日,国民全体,テレビ（自宅内）,23:30,5.1
日曜日,国民全体,テレビ（自宅内）,23:45,4.7
日曜日,国民全体,テレビ（自宅外）,0:00,0.2
日曜日,国民全体,テレビ（自宅外）,0:15,0.2
日曜日,国民全体,テレビ（自宅外）,0:30,0.2
日曜日,国民全体,テレビ（自宅外）,0:45,0.2
日曜日,国民全体,テレビ（自宅外）,1:00,0.1
日曜日,国民全体,テレビ（自宅外）,1:15,0.1
日曜日,国民全体,テレビ（自宅外）,1:30,0.1
日曜日,国民全体,テレビ（自宅外）,1:45,0.1
日曜日,国民全体,テレビ（自宅外）,2:00,0.1
日曜日,国民全体,テレビ（自宅外）,2:15,0.1
日曜日,国民全体,テレビ（自宅外）,2:30,0.0
日曜日,国民全体,テレビ（自宅外）,2:45,0.0
日曜日,国民全体,テレビ（自宅外）,3:00,0.0
日曜日,国民全体,テレビ（自宅外）,3:15,0.0
日曜日,国民全体,テレビ（自宅外）,3:30,0.0
日曜日,国民全体,テレビ（自宅外）,3:45,0.1
日曜日,国民全体,テレビ（自宅外）,4:00,0.2
日曜日,国民全体,テレビ（自宅外）,4:15,0.2
日曜日,国民全体,テレビ（自宅外）,4:30,0.1
日曜日,国民全体,テレビ（自宅外）,4:45,0.1
日曜日,国民全体,テレビ（自宅外）,5:00,0.2
日曜日,国民全体,テレビ（自宅外）,5:15,0.2
日曜日,国民全体,テレビ（自宅外）,5:30,0.2
日曜日,国民全体,テレビ（自宅外）,5:45,0.2
日曜日,国民全体,テレビ（自宅外）,6:00,0.6
日曜日,国民全体,テレビ（自宅外）,6:15,0.7
日曜日,国民全体,テレビ（自宅外）,6:30,0.9
日曜日,国民全体,テレビ（自宅外）,6:45,1.0
日曜日,国民全体,テレビ（自宅外）,7:00,1.1
日曜日,国民全体,テレビ（自宅外）,7:15,1.4
日曜日,国民全体,テレビ（自宅外）,7:30,1.6
日曜日,国民全体,テレビ（自宅外）,7:45,1.5
日曜日,国民全体,テレビ（自宅外）,8:00,2.1
日曜日,国民全体,テレビ（自宅外）,8:15,2.1
日曜日,国民全体,テレビ（自宅外）,8:30,2.3
日曜日,国民全体,テレビ（自宅外）,8:45,2.1
日曜日,国民全体,テレビ（自宅外）,9:00,2.1
日曜日,国民全体,テレビ（自宅外）,9:15,2.0
日曜日,国民全体,テレビ（自宅外）,9:30,1.9
日曜日,国民全体,テレビ（自宅外）,9:45,1.9
日曜日,国民全体,テレビ（自宅外）,10:00,1.9
日曜日,国民全体,テレビ（自宅外）,10:15,1.9
日曜日,国民全体,テレビ（自宅外）,10:30,1.6
日曜日,国民全体,テレビ（自宅外）,10:45,1.4
日曜日,国民全体,テレビ（自宅外）,11:00,1.8
日曜日,国民全体,テレビ（自宅外）,11:15,1.9
日曜日,国民全体,テレビ（自宅外）,11:30,2.1
日曜日,国民全体,テレビ（自宅外）,11:45,2.1
日曜日,国民全体,テレビ（自宅外）,12:00,2.0
日曜日,国民全体,テレビ（自宅外）,12:15,2.1
日曜日,国民全体,テレビ（自宅外）,12:30,2.2
日曜日,国民全体,テレビ（自宅外）,12:45,2.2
日曜日,国民全体,テレビ（自宅外）,13:00,2.0
日曜日,国民全体,テレビ（自宅外）,13:15,2.1
日曜日,国民全体,テレビ（自宅外）,13:30,2.1
日曜日,国民全体,テレビ（自宅外）,13:45,2.1
日曜日,国民全体,テレビ（自宅外）,14:00,2.0
日曜日,国民全体,テレビ（自宅外）,14:15,1.9
日曜日,国民全体,テレビ（自宅外）,14:30,1.9
日曜日,国民全体,テレビ（自宅外）,14:45,1.8
日曜日,国民全体,テレビ（自宅外）,15:00,1.8
日曜日,国民全体,テレビ（自宅外）,15:15,1.8
日曜日,国民全体,テレビ（自宅外）,15:30,1.9
日曜日,国民全体,テレビ（自宅外）,15:45,1.7
日曜日,国民全体,テレビ（自宅外）,16:00,1.8
日曜日,国民全体,テレビ（自宅外）,16:15,1.9
日曜日,国民全体,テレビ（自宅外）,16:30,1.9
日曜日,国民全体,テレビ（自宅外）,16:45,1.9
日曜日,国民全体,テレビ（自宅外）,17:00,2.2
日曜日,国民全体,テレビ（自宅外）,17:15,2.2
日曜日,国民全体,テレビ（自宅外）,17:30,2.4
日曜日,国民全体,テレビ（自宅外）,17:45,2.6
日曜日,国民全体,テレビ（自宅外）,18:00,2.5
日曜日,国民全体,テレビ（自宅外）,18:15,2.5
日曜日,国民全体,テレビ（自宅外）,18:30,2.6
日曜日,国民全体,テレビ（自宅外）,18:45,2.7
日曜日,国民全体,テレビ（自宅外）,19:00,3.6
日曜日,国民全体,テレビ（自宅外）,19:15,3.7
